Timestamp,Duration(s)
1499078402,8956
1499079003,9123
1499079602,9121
1499080202,9188
1499080803,9284
1499081402,9377
1499082002,9400
1499082603,9027
1499083204,8937
1499083802,8923
1499084403,9006
1499085004,8776
1499085603,8712
1499086203,8759
1499086802,8723
1499087402,8601
1499088002,8570
1499088603,8623
1499089203,8427
1499089803,8454
1499090402,8508
1499091001,8563
1499091603,8670
1499092202,8739
1499092802,8737
1499093402,8768
1499094001,8883
1499094603,8989
1499095202,9011
1499095803,9010
1499096402,8846
1499097003,8851
1499097604,8751
1499098202,8762
1499098803,8808
1499099404,8818
1499100002,8896
1499100602,8942
1499101203,9051
1499101803,9182
1499102402,9419
1499103004,9349
1499103603,9391
1499104203,9442
1499104803,10031
1499105402,10021
1499106002,10050
1499106602,10310
1499107203,10076
1499107802,10481
1499108403,10432
1499109002,10414
1499109602,10612
1499110203,10518
1499110803,10746
1499111403,10970
1499112004,11146
1499112603,10732
1499113203,10602
1499113802,10363
1499114402,10022
1499115002,9935
1499115602,9853
1499116201,9655
1499116802,9437
1499117403,9276
1499118003,9130
1499118603,8973
1499119202,8707
1499119802,8485
1499120403,8338
1499121002,8215
1499121602,8288
1499122202,8166
1499122802,8169
1499123402,8135
1499124002,8076
1499124603,8098
1499125202,8038
1499125802,8010
1499126402,8008
1499127003,8035
1499127602,8052
1499128203,8077
1499128803,8029
1499129403,8046
1499130003,8066
1499130603,8090
1499131202,8083
1499131803,8042
1499132403,8047
1499133003,8042
1499133602,8054
1499134202,8035
1499134803,8020
1499135402,8004
1499136003,7963
1499136603,8004
1499137204,8005
1499137802,8029
1499138403,8059
1499139003,8107
1499139603,8117
1499140203,8170
1499140803,8305
1499141403,8376
1499142002,8329
1499142604,8267
1499143202,8432
1499143802,8267
1499144403,8193
1499145003,7998
1499145603,8016
1499146204,7982
1499146803,8020
1499147402,8035
1499148004,8086
1499148602,8142
1499149202,8056
1499149804,8031
1499150403,8030
1499151003,8006
1499151604,7944
1499152203,7915
1499152803,7895
1499153403,7886
1499154003,7895
1499154603,7917
1499155203,8066
1499155803,8273
1499156402,8317
1499157003,8690
1499157601,9005
1499158203,9308
1499158803,9509
1499159402,9646
1499160002,9771
1499160602,9700
1499161202,9724
1499161802,9639
1499162403,9471
1499163003,9415
1499163602,9200
1499164202,9032
1499164802,8981
1499165402,8983
1499166002,8949
1499166602,8961
1499167203,9006
1499167803,8975
1499168401,8796
1499169003,8073
1499169605,8070
1499170203,8087
1499170803,8125
1499171403,8141
1499172003,8085
1499172603,8048
1499173202,7998
1499173803,8024
1499174402,8058
1499175003,8086
1499175603,8125
1499176203,8159
1499176804,8123
1499177402,8169
1499178002,8302
1499178603,8404
1499179203,8595
1499179801,8504
1499180404,8403
1499181002,8386
1499181602,8350
1499182202,8334
1499182802,8282
1499183402,8323
1499184004,8318
1499184602,8370
1499185202,8389
1499185804,8390
1499186403,8383
1499187003,8408
1499187602,8402
1499188202,8376
1499188803,8430
1499189403,8415
1499190003,8402
1499190602,8439
1499191203,8451
1499191802,8383
1499192402,8445
1499193003,8424
1499193603,8386
1499194203,8381
1499194802,8448
1499195402,8415
1499196003,8428
1499196604,8466
1499197202,8317
1499197802,8349
1499198402,8347
1499199002,8350
1499199603,8305
1499200202,8220
1499200803,8171
1499201402,8128
1499202003,8134
1499202602,8118
1499203202,8057
1499203803,8057
1499204403,8079
1499205003,8040
1499205604,7954
1499206203,7999
1499206802,8064
1499207404,8056
1499208003,8057
1499208603,7955
1499209202,8003
1499209802,8042
1499210402,8090
1499211002,8046
1499211602,8042
1499212202,8069
1499212803,8052
1499213403,8037
1499214002,8129
1499214602,8170
1499215202,8061
1499215802,8183
1499216402,8185
1499217002,8144
1499217602,8200
1499218203,8363
1499218802,8383
1499219403,8503
1499220003,8631
1499220602,8685
1499221203,8829
1499221802,8804
1499222403,8860
1499223002,9014
1499223603,9093
1499224203,9044
1499224802,8802
1499225404,8782
1499226002,8882
1499226603,8676
1499227203,8467
1499227803,8292
1499228403,8176
1499229002,8038
1499229603,8140
1499230203,8044
1499230803,7986
1499231403,7923
1499232003,7932
1499232602,8021
1499233202,8052
1499233803,8062
1499234404,8034
1499235003,8043
1499235603,8077
1499236203,8085
1499236802,8076
1499237403,8059
1499238005,8071
1499238603,7983
1499239203,7917
1499239803,7910
1499240403,7944
1499241003,7925
1499241603,8111
1499242203,8159
1499242803,8405
1499243403,8582
1499244002,8848
1499244603,9553
1499245203,9741
1499245802,9841
1499246402,9951
1499247003,9959
1499247602,9896
1499248203,9929
1499248802,9833
1499249403,9936
1499250002,9877
1499250604,9800
1499251203,9714
1499251802,9683
1499252402,9709
1499253003,9654
1499253602,9959
1499254201,9847
1499254802,9850
1499255403,9967
1499256003,9690
1499256602,9655
1499257202,9658
1499257804,9703
1499258402,10084
1499259002,10032
1499259603,9785
1499260202,9350
1499260802,9640
1499261402,9880
1499262002,9971
1499262603,9910
1499263203,9931
1499263803,10047
1499264402,9844
1499265002,9753
1499265602,9542
1499266202,9219
1499266803,9117
1499267402,9113
1499268002,8974
1499268603,9083
1499269202,9062
1499269803,9150
1499270404,9106
1499271002,9348
1499271602,9096
1499272203,8922
1499272802,9180
1499273402,9069
1499274003,9218
1499274603,8949
1499275203,9059
1499275803,9120
1499276403,9183
1499277003,9097
1499277603,9199
1499278203,9540
1499278803,10282
1499279402,10556
1499280002,10739
1499280602,11278
1499281202,11234
1499281803,11345
1499282403,11397
1499283003,11721
1499283602,12026
1499284203,11854
1499284803,11824
1499285402,11597
1499286002,11784
1499286603,11355
1499287202,11441
1499287802,11320
1499288402,11032
1499289002,10852
1499289602,10922
1499290204,10892
1499290802,10556
1499291403,10412
1499292004,10227
1499292602,10159
1499293203,9994
1499293803,9767
1499294402,9547
1499295003,9307
1499295604,9080
1499296202,9004
1499296802,8890
1499297403,8933
1499298002,8702
1499298603,8560
1499299203,8448
1499299802,8376
1499300403,8301
1499301002,8211
1499301603,8180
1499302203,8125
1499302802,8121
1499303402,8168
1499304002,8196
1499304604,8162
1499305202,8113
1499305803,8070
1499306402,8062
1499307002,8092
1499307601,8098
1499308202,8073
1499308803,8113
1499309402,8084
1499310003,8060
1499310603,8028
1499311203,8041
1499311803,8078
1499312403,7998
1499313002,7989
1499313604,8001
1499314203,8047
1499314803,8025
1499315404,8018
1499316003,8038
1499316603,8000
1499317203,8023
1499317801,8064
1499318402,7973
1499319003,8049
1499319602,8062
1499320203,8051
1499320803,8079
1499321403,8082
1499322003,8033
1499322604,8036
1499323202,8054
1499323802,7997
1499324404,7998
1499325003,8010
1499325603,7955
1499326202,7961
1499326802,8000
1499327402,8030
1499328004,8177
1499328602,8231
1499329202,8353
1499329802,8828
1499330403,9196
1499331003,9541
1499331603,9824
1499332203,10094
1499332803,10054
1499333404,10002
1499334003,10083
1499334603,10018
1499335203,9676
1499335803,9783
1499336403,9760
1499337003,9680
1499337603,9565
1499338201,9564
1499338803,9542
1499339402,9624
1499340002,10000
1499340602,10088
1499341202,9994
1499341803,9780
1499342403,9938
1499343002,9877
1499343601,9889
1499344203,9830
1499344803,9812
1499345402,9658
1499346002,9466
1499346603,9365
1499347202,9399
1499347804,9461
1499348403,9365
1499349003,9176
1499349605,9065
1499350203,9082
1499350802,9000
1499351403,8898
1499352001,9015
1499352603,9117
1499353203,9097
1499353803,9149
1499354402,9278
1499355003,9111
1499355602,8993
1499356202,9003
1499356802,8927
1499357402,8890
1499358002,8925
1499358601,8978
1499359203,9025
1499359802,9141
1499360404,9219
1499361002,9231
1499361603,9266
1499362204,9275
1499362803,9374
1499363403,9557
1499364003,9634
1499364603,9976
1499365203,10417
1499365804,10984
1499366403,11238
1499367003,11963
1499367602,11827
1499368203,11811
1499368803,11642
1499369403,11801
1499370003,11855
1499370603,12159
1499371204,12050
1499371803,12161
1499372403,12121
1499373003,11876
1499373602,11521
1499374203,11422
1499374804,11209
1499375402,11109
1499376002,10902
1499376602,10784
1499377203,10468
1499377803,10336
1499378403,10190
1499379002,10127
1499379602,9845
1499380203,9895
1499380802,9572
1499381402,9499
1499382004,9325
1499382602,9180
1499383202,8953
1499383803,8686
1499384403,8646
1499385003,8635
1499385603,8545
1499386203,8428
1499386803,8392
1499387404,8418
1499388003,8517
1499388603,8415
1499389204,8392
1499389802,8355
1499390402,8277
1499391003,8376
1499391603,8243
1499392203,8202
1499392804,8165
1499393403,8081
1499394003,8069
1499394603,8073
1499395203,8023
1499395803,8006
1499396402,7946
1499397002,7895
1499397603,7943
1499398202,7976
1499398802,7995
1499399403,8004
1499400003,8004
1499400603,8017
1499401203,8031
1499401802,8114
1499402403,8119
1499403003,8096
1499403603,8067
1499404202,8040
1499404803,8055
1499405404,8037
1499406002,7995
1499406602,8027
1499407203,8058
1499407802,8000
1499408403,7977
1499409003,7965
1499409602,8001
1499410203,8014
1499410804,8068
1499411403,8059
1499412002,8059
1499412601,7978
1499413202,7973
1499413802,8070
1499414404,8131
1499415003,8170
1499415602,8287
1499416203,8606
1499416803,8822
1499417402,9172
1499418002,9355
1499418602,9554
1499419202,9646
1499419804,9564
1499420403,9561
1499421003,9716
1499421603,9607
1499422203,9436
1499422802,9347
1499423403,9367
1499424002,9355
1499424602,9363
1499425202,9486
1499425802,9574
1499426401,9901
1499427004,10079
1499427603,9692
1499428202,9719
1499428803,9577
1499429402,9853
1499430002,9686
1499430601,9782
1499431203,9821
1499431802,9606
1499432404,9468
1499433001,9410
1499433602,9482
1499434203,9306
1499434802,9218
1499435403,9032
1499436003,9069
1499436603,9146
1499437203,9214
1499437802,9236
1499438402,9165
1499439003,9242
1499439603,9329
1499440203,9423
1499440802,9634
1499441404,9673
1499442002,9757
1499442603,9879
1499443203,9971
1499443802,10178
1499444401,9819
1499445004,9925
1499445603,10139
1499446203,10013
1499446803,10139
1499447402,9832
1499448002,9900
1499448603,9918
1499449203,10126
1499449803,10367
1499450403,10583
1499451002,10972
1499451602,11387
1499452202,11943
1499452802,11935
1499453402,12064
1499454003,12456
1499454603,12114
1499455203,12368
1499455803,12473
1499456403,12868
1499457003,12613
1499457603,12192
1499458202,12220
1499458802,12093
1499459403,11683
1499460002,11659
1499460602,11317
1499461202,11132
1499461802,10946
1499462402,10790
1499463003,10614
1499463603,10278
1499464203,10174
1499464802,10031
1499465403,9939
1499466002,10020
1499466603,9712
1499467202,9832
1499467802,9590
1499468404,9427
1499469003,9204
1499469603,9137
1499470202,9030
1499470802,8926
1499471402,9030
1499472003,8781
1499472602,8831
1499473202,8829
1499473803,8763
1499474403,8554
1499475002,8406
1499475603,8803
1499476202,8916
1499476802,8720
1499477403,8556
1499478002,8583
1499478602,8473
1499479202,8443
1499479802,8386
1499480402,8361
1499481003,8317
1499481602,8271
1499482203,8203
1499482803,8187
1499483401,8276
1499484003,8166
1499484603,8058
1499485202,8067
1499485802,8069
1499486403,8083
1499487002,8093
1499487603,8118
1499488202,8199
1499488802,8104
1499489402,8034
1499490002,8073
1499490602,7999
1499491203,8064
1499491803,8028
1499492403,8021
1499493003,7974
1499493604,7950
1499494203,7961
1499494802,7933
1499495402,7946
1499496002,7879
1499496603,7823
1499497203,7787
1499497803,7752
1499498403,7780
1499499003,7822
1499499602,7768
1499500203,7759
1499500803,7742
1499501402,7809
1499502002,7819
1499502601,7914
1499503202,7938
1499503802,8010
1499504403,8011
1499505002,8030
1499505602,7988
1499506204,8010
1499506803,8039
1499507402,8015
1499508002,8081
1499508603,8148
1499509203,8182
1499509803,8135
1499510402,8128
1499511001,8126
1499511601,8126
1499512202,8118
1499512802,8172
1499513402,8290
1499514002,8284
1499514603,8312
1499515204,8356
1499515802,8399
1499516402,8476
1499517004,8477
1499517602,8449
1499518202,8511
1499518804,8548
1499519402,8591
1499520002,8675
1499520605,8722
1499521203,8713
1499521803,8750
1499522403,8867
1499523002,8929
1499523603,8981
1499524202,9114
1499524802,9120
1499525401,9295
1499526004,9444
1499526602,9340
1499527203,9400
1499527804,9480
1499528402,9557
1499529001,9614
1499529604,9645
1499530201,9600
1499530802,9690
1499531404,9879
1499532002,9868
1499532602,9723
1499533204,9906
1499533802,9782
1499534402,9758
1499535002,9722
1499535602,9846
1499536203,9993
1499536804,10040
1499537403,9799
1499538002,9798
1499538603,9769
1499539202,9611
1499539802,9667
1499540404,9773
1499541003,9659
1499541602,9452
1499542202,9519
1499542802,9670
1499543403,9778
1499544004,9544
1499544603,9409
1499545202,9731
1499545803,9551
1499546402,9458
1499547002,9400
1499547603,9240
1499548202,9205
1499548803,9228
1499549404,9199
1499550003,9086
1499550603,8947
1499551203,8843
1499551803,8642
1499552402,8535
1499553003,8461
1499553603,8407
1499554202,8352
1499554804,8262
1499555402,8230
1499556002,8295
1499556603,8246
1499557202,8300
1499557803,8324
1499558404,8371
1499559003,8351
1499559603,8288
1499560203,8295
1499560803,8296
1499561402,8307
1499562002,8303
1499562602,8276
1499563202,8302
1499563804,8293
1499564403,8234
1499565002,8224
1499565602,8212
1499566202,8139
1499566802,8320
1499567403,8246
1499568002,8167
1499568602,8144
1499569203,8138
1499569802,8148
1499570402,8168
1499571003,8080
1499571602,8082
1499572203,8031
1499572803,8091
1499573403,8204
1499574002,8040
1499574602,8025
1499575203,8033
1499575803,8018
1499576402,8005
1499577002,7945
1499577602,7943
1499578203,7981
1499578802,7943
1499579402,7950
1499580003,7915
1499580602,7896
1499581202,7878
1499581803,7849
1499582402,7894
1499583002,7879
1499583604,7860
1499584203,7795
1499584802,7742
1499585403,7723
1499586003,7684
1499586602,7632
1499587203,7664
1499587803,7735
1499588403,7697
1499589003,7763
1499589603,7745
1499590203,7736
1499590802,7690
1499591402,7700
1499592003,7697
1499592603,7640
1499593202,7695
1499593803,7691
1499594403,7692
1499595002,7694
1499595603,7711
1499596202,7710
1499596801,7723
1499597403,7734
1499598002,7731
1499598603,7804
1499599202,7825
1499599802,7841
1499600403,7859
1499601002,7855
1499601603,7814
1499602203,7862
1499602802,7871
1499603403,7927
1499604003,7962
1499604602,7972
1499605202,8060
1499605802,8096
1499606403,8116
1499607003,8164
1499607603,8179
1499608202,8214
1499608803,8217
1499609402,8194
1499610002,8346
1499610602,8448
1499611202,8463
1499611802,8621
1499612403,8692
1499613002,8772
1499613602,8893
1499614203,8919
1499614801,9095
1499615403,9167
1499616003,8965
1499616603,9014
1499617203,9190
1499617804,9347
1499618401,9302
1499619002,9359
1499619602,9291
1499620202,9310
1499620803,9388
1499621402,9268
1499622002,9218
1499622602,9158
1499623203,9376
1499623802,9142
1499624402,9314
1499625003,9115
1499625602,9160
1499626202,9108
1499626803,9117
1499627402,8896
1499628003,8855
1499628603,8860
1499629202,8876
1499629803,8957
1499630402,8840
1499631003,8739
1499631603,8678
1499632202,8663
1499632802,8739
1499633402,8683
1499634003,8511
1499634602,8619
1499635202,8537
1499635802,8577
1499636402,8564
1499637002,8496
1499637604,8445
1499638202,8325
1499638802,8179
1499639402,8150
1499640003,8158
1499640602,8275
1499641203,8309
1499641802,8349
1499642402,8263
1499643003,8250
1499643603,8244
1499644202,8280
1499644804,8262
1499645402,8211
1499646002,8300
1499646603,8355
1499647203,8352
1499647802,8195
1499648402,8181
1499649003,8191
1499649602,8187
1499650203,8184
1499650802,8199
1499651403,8224
1499652003,8222
1499652602,8253
1499653202,8155
1499653803,8162
1499654402,8175
1499655002,8268
1499655603,8256
1499656203,8267
1499656802,8139
1499657402,8168
1499658002,8166
1499658603,8214
1499659204,8171
1499659802,8199
1499660402,8123
1499661004,8160
1499661602,8076
1499662202,8042
1499662803,8044
1499663402,8022
1499664002,8076
1499664604,8101
1499665203,8018
1499665802,8015
1499666402,8029
1499667003,8040
1499667601,8142
1499668202,8131
1499668802,7953
1499669402,7953
1499670003,7937
1499670602,7910
1499671202,7903
1499671802,7919
1499672403,8034
1499673002,7962
1499673603,7950
1499674202,8023
1499674803,8106
1499675403,8341
1499676003,8461
1499676602,8884
1499677202,9132
1499677802,9387
1499678403,9550
1499679003,9398
1499679601,9426
1499680202,9391
1499680804,9500
1499681403,9617
1499682002,9357
1499682602,9439
1499683202,9382
1499683802,9301
1499684402,9268
1499685003,9386
1499685603,9561
1499686203,9653
1499686802,9655
1499687402,9804
1499688004,9881
1499688603,9621
1499689203,9661
1499689803,9968
1499690403,9672
1499691003,9505
1499691604,9513
1499692202,9397
1499692801,9515
1499693403,9267
1499694002,9433
1499694602,9266
1499695203,9204
1499695802,9057
1499696402,9036
1499697004,8976
1499697601,8985
1499698203,8904
1499698802,8854
1499699402,8799
1499700002,8838
1499700602,8799
1499701203,8720
1499701802,8670
1499702403,8677
1499703002,8737
1499703603,8689
1499704202,8817
1499704803,8851
1499705403,8904
1499706003,8976
1499706603,8936
1499707202,9143
1499707802,9375
1499708402,9209
1499709002,9325
1499709603,9208
1499710202,9155
1499710802,9419
1499711402,9641
1499712002,10006
1499712603,10232
1499713203,10348
1499713803,10640
1499714403,10794
1499715003,10970
1499715602,11143
1499716203,11484
1499716804,11466
1499717402,11400
1499718002,11282
1499718604,11204
1499719202,10865
1499719802,10821
1499720403,10754
1499721002,10613
1499721602,10585
1499722203,10441
1499722803,10289
1499723402,10223
1499724004,10054
1499724603,9836
1499725203,9913
1499725802,9596
1499726402,9432
1499727003,9316
1499727603,8987
1499728202,8891
1499728802,8570
1499729402,8467
1499730003,8299
1499730602,8138
1499731202,8110
1499731802,8162
1499732402,8113
1499733003,8256
1499733602,8216
1499734202,8153
1499734804,8123
1499735403,8115
1499736002,8158
1499736602,8018
1499737203,8029
1499737802,8037
1499738402,7992
1499739002,8127
1499739603,8125
1499740202,8791
1499740801,9810
1499741402,10380
1499742002,10580
1499742602,10885
1499743202,10722
1499743804,10369
1499744403,10374
1499745002,10208
1499745604,9647
1499746202,9833
1499746802,9300
1499747403,9097
1499748002,8698
1499748601,8305
1499749203,8348
1499749802,8276
1499750403,8185
1499751002,8152
1499751602,8079
1499752203,8054
1499752802,8038
1499753402,8137
1499754001,8061
1499754602,8033
1499755202,8104
1499755802,8070
1499756402,8064
1499757002,8036
1499757603,8033
1499758203,8017
1499758802,8025
1499759402,8353
1499760004,8203
1499760602,8219
1499761202,8357
1499761803,8788
1499762402,9006
1499763001,9309
1499763604,9529
1499764203,9759
1499764803,9886
1499765403,9753
1499766001,9756
1499766602,9744
1499767202,9628
1499767803,9616
1499768402,9511
1499769002,9461
1499769602,9459
1499770203,9346
1499770804,9460
1499771402,9521
1499772002,9769
1499772602,9767
1499773201,9870
1499773801,9857
1499774402,9836
1499775003,9848
1499775602,9938
1499776201,9950
1499776802,9833
1499777402,9637
1499778003,9683
1499778603,9814
1499779203,9610
1499779803,9601
1499780403,9375
1499781002,9490
1499781603,9641
1499782203,9461
1499782803,9317
1499783404,9176
1499784002,9088
1499784603,9036
1499785203,8752
1499785802,8696
1499786402,8663
1499787004,8685
1499787603,8873
1499788203,8945
1499788803,8965
1499789403,8956
1499790002,8875
1499790602,9071
1499791202,8994
1499791803,9035
1499792403,8981
1499793002,9007
1499793603,9183
1499794203,9124
1499794803,9182
1499795403,9145
1499796002,9284
1499796602,9452
1499797202,9807
1499797803,10322
1499798403,10700
1499799003,10868
1499799604,11162
1499800202,11348
1499800802,11510
1499801403,11731
1499802003,11888
1499802603,12385
1499803203,12067
1499803802,12061
1499804403,11975
1499805003,11417
1499805603,11157
1499806203,11191
1499806803,11022
1499807403,10636
1499808002,10627
1499808601,10372
1499809202,10349
1499809802,10208
1499810403,10127
1499811001,10082
1499811602,10042
1499812202,9775
1499812802,9526
1499813402,9328
1499814003,9259
1499814602,9168
1499815203,8971
1499815804,8767
1499816402,8734
1499817003,8630
1499817604,8500
1499818203,8306
1499818802,8308
1499819403,8280
1499820002,8207
1499820603,8273
1499821203,8241
1499821803,8332
1499822402,8247
1499823004,8300
1499823602,8236
1499824202,8138
1499824803,8256
1499825403,8112
1499826003,8112
1499826603,8111
1499827202,8043
1499827802,7939
1499828402,8004
1499829002,8115
1499829602,8123
1499830202,8065
1499830803,8033
1499831402,8006
1499832003,7963
1499832602,7982
1499833203,8024
1499833802,8031
1499834403,7949
1499835002,8009
1499835604,7951
1499836203,7944
1499836802,7979
1499837404,8019
1499838002,8092
1499838603,8152
1499839201,8184
1499839802,8157
1499840403,8179
1499841002,8194
1499841602,8091
1499842202,8067
1499842802,8207
1499843403,7921
1499844002,7872
1499844603,7859
1499845202,7864
1499845802,7882
1499846403,8036
1499847002,8161
1499847602,8387
1499848203,8731
1499848802,8976
1499849402,9547
1499850004,9576
1499850602,9839
1499851202,10043
1499851802,9981
1499852401,9944
1499853002,9915
1499853603,9776
1499854202,9772
1499854802,9775
1499855404,9810
1499856002,9923
1499856603,9847
1499857204,9827
1499857802,10124
1499858402,10128
1499859004,10252
1499859602,10147
1499860202,10448
1499860802,9981
1499861403,9950
1499862001,9949
1499862603,10045
1499863203,9864
1499863803,9643
1499864403,9475
1499865003,9386
1499865602,9266
1499866202,9233
1499866803,9164
1499867402,9135
1499868004,9141
1499868602,9215
1499869202,9285
1499869802,9249
1499870403,9144
1499871002,9104
1499871602,9081
1499872203,9041
1499872802,9054
1499873402,8968
1499874002,8954
1499874603,9018
1499875203,8964
1499875802,9076
1499876402,9105
1499877004,9135
1499877602,9067
1499878202,9037
1499878801,9026
1499879402,9117
1499880002,9171
1499880603,9056
1499881202,9089
1499881802,9143
1499882403,9196
1499883003,9441
1499883602,9992
1499884202,10694
1499884802,10654
1499885402,10783
1499886002,11081
1499886602,11209
1499887203,11492
1499887803,11640
1499888403,11680
1499889003,11658
1499889603,11793
1499890202,11516
1499890802,11701
1499891403,11303
1499892002,11193
1499892603,11217
1499893204,10990
1499893802,10746
1499894402,10685
1499895003,10676
1499895602,10414
1499896202,10190
1499896803,10310
1499897403,9841
1499898003,9860
1499898602,9657
1499899202,9355
1499899802,9149
1499900403,8872
1499901002,8844
1499901602,8609
1499902202,8648
1499902802,8601
1499903402,8503
1499904003,8444
1499904602,8340
1499905203,8297
1499905803,8388
1499906402,8292
1499907002,8377
1499907603,8497
1499908202,8354
1499908802,8393
1499909403,8483
1499910002,8589
1499910603,8642
1499911204,8582
1499911803,8632
1499912402,8495
1499913003,8447
1499913602,8234
1499914202,8122
1499914802,8119
1499915403,8076
1499916003,8112
1499916602,8052
1499917203,7996
1499917802,7994
1499918404,8001
1499919002,8042
1499919602,8052
1499920202,8053
1499920802,8022
1499921402,7986
1499922003,8017
1499922602,8037
1499923202,8042
1499923802,8065
1499924402,8103
1499925003,8018
1499925602,8045
1499926202,8092
1499926802,8065
1499927403,8017
1499928003,8051
1499928602,8012
1499929203,7992
1499929802,8013
1499930403,7950
1499931002,7925
1499931602,7934
1499932202,7925
1499932803,8066
1499933402,8153
1499934002,8191
1499934603,8619
1499935202,9077
1499935802,9480
1499936402,9620
1499937003,9845
1499937603,10019
1499938202,10016
1499938802,10015
1499939402,10033
1499940003,9815
1499940602,9790
1499941203,9749
1499941803,9657
1499942402,9669
1499943002,9670
1499943602,9787
1499944202,9921
1499944802,10103
1499945403,10398
1499946003,10530
1499946603,10236
1499947203,10219
1499947802,9982
1499948403,10136
1499949004,10101
1499949603,10059
1499950203,9988
1499950804,9849
1499951402,9943
1499952002,9756
1499952603,9552
1499953203,9409
1499953802,9522
1499954402,9313
1499955002,9350
1499955603,9379
1499956204,9318
1499956802,9153
1499957403,9111
1499958003,9120
1499958602,9127
1499959203,9141
1499959802,9067
1499960402,9149
1499961001,9131
1499961602,9147
1499962202,9178
1499962802,9198
1499963402,9210
1499964002,9329
1499964602,9157
1499965204,9142
1499965802,9222
1499966403,9272
1499967002,9210
